74.201,1304,1774513195.13835
74.301,1329,1774513195.23835
74.401,1341,1774513195.33835
74.501,1357,1774513195.43835
74.601,1387,1774513195.53835
74.701,1426,1774513195.63835
74.801,1483,1774513195.73835
74.901,1521,1774513195.83835
75.001,1555,1774513195.93835
75.101,1571,1774513196.03835
75.201,1598,1774513196.13835
75.301,1591,1774513196.23835
75.401,1556,1774513196.33835
75.501,1497,1774513196.43835
75.601,1458,1774513196.53835
75.701,1436,1774513196.63835
75.801,2042,1774513196.73835
75.901,1404,1774513196.83835
76.001,1419,1774513196.93835
76.101,1418,1774513197.03835
76.201,1404,1774513197.13835
76.301,1384,1774513197.23835
76.401,1350,1774513197.33835
76.501,1312,1774513197.43835
76.601,1299,1774513197.53835
76.701,1293,1774513197.63835
76.801,1268,1774513197.73835
76.901,1268,1774513197.83835
77.001,1262,1774513197.93835
77.101,1260,1774513198.03835
77.201,1249,1774513198.13835
77.301,1257,1774513198.23835
77.401,1266,1774513198.33835
77.501,1280,1774513198.43835
77.601,1270,1774513198.53835
77.701,1259,1774513198.63835
77.801,1250,1774513198.73835
77.901,1226,1774513198.83835
78.001,1217,1774513198.93835
78.101,1210,1774513199.03835
78.201,1185,1774513199.13835
78.301,1171,1774513199.23835
78.401,1171,1774513199.33835
78.501,1199,1774513199.43835
78.601,1251,1774513199.53835
78.701,1285,1774513199.63835
78.801,1333,1774513199.73835
78.901,1379,1774513199.83835
79.001,1411,1774513199.93835
79.101,1438,1774513200.03835
79.201,1431,1774513200.13835
79.301,1430,1774513200.23835
79.401,1406,1774513200.33835
79.501,1388,1774513200.43835
79.601,1389,1774513200.53835
79.701,1388,1774513200.63835
79.801,1412,1774513200.73835
79.901,1426,1774513200.83835
80.001,1450,1774513200.93835
80.101,1475,1774513201.03835
80.201,1515,1774513201.13835
80.301,1549,1774513201.23835
80.401,1612,1774513201.33835
80.501,1636,1774513201.43835
80.601,1670,1774513201.53835
80.701,1668,1774513201.63835
80.801,1656,1774513201.73835
80.901,1615,1774513201.83835
81.001,1580,1774513201.93835
81.101,1545,1774513202.03835
81.201,1494,1774513202.13835
81.301,1455,1774513202.23835
81.401,1446,1774513202.33835
81.501,1441,1774513202.43835
81.601,0,1774513202.53835
81.701,1511,1774513202.63835
81.801,1546,1774513202.73835
81.901,1557,1774513202.83835
82.001,1574,1774513202.93835
82.101,1544,1774513203.03835
82.201,1518,1774513203.13835
82.301,1483,1774513203.23835
82.401,1472,1774513203.33835
82.501,1477,1774513203.43835
82.601,1473,1774513203.53835
82.701,1488,1774513203.63835
82.801,1446,1774513203.73835
82.901,1416,1774513203.83835
83.001,1391,1774513203.93835
83.101,1359,1774513204.03835
83.201,1326,1774513204.13835
83.301,1313,1774513204.23835
83.401,1287,1774513204.33835
83.501,1285,1774513204.43835
83.601,1293,1774513204.53835
83.701,1297,1774513204.63835
83.801,1323,1774513204.73835
83.901,1344,1774513204.83835
84.001,1401,1774513204.93835
84.101,1423,1774513205.03835
84.201,1451,1774513205.13835
84.301,1451,1774513205.23835
84.401,1416,1774513205.33835
84.501,1382,1774513205.43835
84.601,1339,1774513205.53835
84.701,1328,1774513205.63835
84.801,1277,1774513205.73835
84.901,1217,1774513205.83835
85.001,1193,1774513205.93835
85.101,1185,1774513206.03835
85.201,1158,1774513206.13835
85.301,1167,1774513206.23835
85.401,1203,1774513206.33835
85.501,1253,1774513206.43835
85.601,1350,1774513206.53835
85.701,1397,1774513206.63835
85.801,1456,1774513206.73835
85.901,1486,1774513206.83835
86.001,1511,1774513206.93835
86.101,1500,1774513207.03835
86.201,1505,1774513207.13835
86.301,1512,1774513207.23835
86.401,1513,1774513207.33835
86.501,1503,1774513207.43835
86.601,1488,1774513207.53835
86.701,1493,1774513207.63835
86.801,1514,1774513207.73835
86.901,1519,1774513207.83835
87.001,1541,1774513207.93835
87.101,1556,1774513208.03835
87.201,1547,1774513208.13835
87.301,1531,1774513208.23835
87.401,1504,1774513208.33835
